Process_ID,Interval,Layer,Sv_mean,NASC,Height_mean,Depth_mean,Layer_depth_min,Layer_depth_max,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
178,2602,1,-61.740423,142.586767,4.938893,12.442859,10.000000,15.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000061022377,4.938893,12.442859,728.096661,10.000000,12.443639,2.477847,0.555288,24.337199,0.041089
178,2602,2,-64.041945,87.160039,5.128851,17.476731,15.000000,20.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000048983303,5.128851,17.476731,728.096661,10.000000,16.586530,1.678058,0.502315,18.194067,0.054963
178,2602,3,-69.784914,22.368152,4.938893,22.510603,20.000000,25.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000016123976,4.938893,22.510603,728.096661,10.000000,22.306153,1.651323,0.319712,13.290128,0.075244
178,2602,4,-74.568459,7.434907,4.938893,27.449497,25.000000,30.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000006996118,4.938893,27.449497,728.096661,10.000000,27.041483,1.491431,0.168269,8.140488,0.122843
178,2602,5,-75.181560,6.704338,5.128851,32.483369,30.000000,35.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000011320472,5.128851,32.483369,728.096661,10.000000,31.721421,1.523929,0.108796,2.950409,0.338936
178,2602,6,-82.078924,1.318952,4.938893,37.517241,35.000000,40.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000002076890,4.938893,37.517241,728.096661,10.000000,37.962382,1.479727,0.057692,3.507320,0.285118
178,2602,7,-79.470467,2.404777,4.938893,42.456134,40.000000,45.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000003411676,4.938893,42.456134,728.096661,10.000000,43.373503,1.343102,0.086538,4.408965,0.226811
178,2602,8,-82.319994,1.295724,5.128851,47.490006,45.000000,50.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000002399376,5.128851,47.490006,728.096661,10.000000,46.548837,1.131486,0.041667,2.502683,0.399571
178,2602,9,-85.388865,0.615510,4.938893,52.523879,50.000000,55.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001195482,4.938893,52.523879,728.096661,10.000000,52.442491,3.223176,0.033654,2.466493,0.405434
178,2602,10,-84.431271,0.767351,4.938893,57.462772,55.000000,60.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001397539,4.938893,57.462772,728.096661,10.000000,57.443246,3.194890,0.038462,2.783944,0.359203
178,2602,11,-84.840004,0.725290,5.128851,62.496644,60.000000,65.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001331529,5.128851,62.496644,728.096661,10.000000,62.673329,3.237890,0.032407,2.424136,0.412518
178,2602,12,-81.828880,1.397119,4.938893,67.530516,65.000000,70.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001803614,4.938893,67.530516,728.096661,10.000000,67.400900,1.858387,0.074519,5.217296,0.191670
178,2602,13,-85.039876,0.667012,4.938893,72.469410,70.000000,75.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001481940,4.938893,72.469410,728.096661,10.000000,74.472470,0.098625,0.028846,1.909949,0.523574
178,2602,14,-89.276840,0.261113,5.128851,77.503282,75.000000,80.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000681679,5.128851,77.503282,728.096661,10.000000,77.069218,3.155257,0.016204,1.278927,0.781906
178,2602,15,-83.642121,0.920258,4.938893,82.537154,80.000000,85.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001793282,4.938893,82.537154,728.096661,10.000000,82.719957,1.572234,0.036058,2.451186,0.407966
178,2602,16,-86.291168,0.500040,4.938893,87.476047,85.000000,90.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001131180,4.938893,87.476047,728.096661,10.000000,87.705210,2.322183,0.026442,1.845113,0.541972
178,2602,17,-86.847065,0.456883,5.128851,92.509919,90.000000,95.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000957278,5.128851,92.509919,728.096661,10.000000,92.833848,2.683035,0.025463,2.047023,0.488514
178,2602,18,-86.861464,0.438506,4.938893,97.543791,95.000000,100.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000952696,4.938893,97.543791,728.096661,10.000000,96.871345,0.801304,0.026442,1.993442,0.501645
178,2602,19,-95.473277,0.060366,4.938893,102.482685,100.000000,105.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000306100,4.938893,102.482685,728.096661,10.000000,102.762980,0.144314,0.004808,0.379858,2.632561
178,2602,20,-999.000000,0.000000,5.128851,107.516557,105.000000,110.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000000000,5.128851,107.516557,728.096661,10.000000,-9.9e+37,-9.9e+37,0.000000,-9.9e+37,-9.9e+37
178,2602,21,-93.496131,0.095172,4.938893,112.550429,110.000000,115.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000393691,4.938893,112.550429,728.096661,10.000000,113.132799,2.469384,0.007212,0.568338,1.759516
178,2602,22,-88.262009,0.317629,4.938893,117.489322,115.000000,120.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000893660,4.938893,117.489322,728.096661,10.000000,117.673595,3.365210,0.016827,1.210581,0.826049
178,2602,23,-97.944794,0.035484,5.128851,122.523194,120.000000,125.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000250221,5.128851,122.523194,728.096661,10.000000,120.053748,0.000000,0.002315,0.189957,5.264337
178,2602,24,-93.372258,0.097925,4.938893,127.557067,125.000000,130.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000405507,4.938893,127.557067,728.096661,10.000000,129.552594,0.022438,0.007212,0.564748,1.770700
178,2602,25,-92.018100,0.133755,4.938893,132.495960,130.000000,135.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000480330,4.938893,132.495960,728.096661,10.000000,132.223045,0.898307,0.009615,0.750986,1.331582
178,2602,26,-90.438226,0.199843,5.128851,137.529832,135.000000,140.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000634957,5.128851,137.529832,728.096661,10.000000,138.339391,0.044256,0.011574,0.920808,1.086002
178,2602,27,-88.651928,0.290355,4.938893,142.563704,140.000000,145.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000000731118,4.938893,142.563704,728.096661,10.000000,142.288351,1.839011,0.019231,1.501242,0.666115
178,2602,28,-87.272601,0.398898,4.938893,147.502598,145.000000,150.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000001102045,4.938893,147.502598,728.096661,10.000000,146.600729,0.093223,0.019231,1.254245,0.797292
178,2602,36,-71.513525,15.601252,5.128851,187.488638,185.000000,190.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000010110071,5.128851,187.488638,728.096661,10.000000,187.691452,2.269280,0.317130,14.916570,0.067040
178,2602,37,-71.858046,13.877682,4.938893,192.522510,190.000000,195.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000010000368,4.938893,192.522510,728.096661,10.000000,192.368822,1.821538,0.343750,13.296262,0.075209
178,2602,38,-73.562929,9.371921,4.938893,197.461404,195.000000,200.000000,1118,1133,260143.985603,20170428, 16:07:05.9870,36.64517175,-122.05728956,-999.000000,1,0,0.00000005667135,4.938893,197.461404,728.096661,10.000000,197.303625,1.751242,0.307692,16.774346,0.059615
