Process_ID,Interval,Layer,Sv_mean,NASC,Height_mean,Depth_mean,Layer_depth_min,Layer_depth_max,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
175,1796,1,-60.484273,190.381444,4.938102,12.441125,10.000000,15.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000102842697,4.938102,12.441125,730.091092,10.000000,12.198727,2.143264,0.945055,14.933913,0.066962
175,1796,2,-60.984134,176.209314,5.128029,17.474190,15.000000,20.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000077373507,5.128029,17.474190,730.091092,10.000000,17.650504,2.062624,0.984127,18.532517,0.053959
175,1796,3,-61.374086,155.111234,4.938102,22.507256,20.000000,25.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000091318890,4.938102,22.507256,730.091092,10.000000,22.351062,1.962545,0.983516,13.494645,0.074103
175,1796,4,-61.221518,160.657171,4.938102,27.445358,25.000000,30.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000084277135,4.938102,27.445358,730.091092,10.000000,27.423012,1.612046,0.967033,15.433367,0.064795
175,1796,5,-66.647993,47.823675,5.128029,32.478423,30.000000,35.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000029361041,5.128029,32.478423,730.091092,10.000000,32.208326,1.800874,0.878307,12.676871,0.078884
175,1796,6,-68.492300,30.117706,4.938102,37.511488,35.000000,40.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000014778580,4.938102,37.511488,730.091092,10.000000,37.588640,1.679771,0.796703,16.580690,0.060311
175,1796,7,-68.889398,27.486033,4.938102,42.449590,40.000000,45.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000016290947,4.938102,42.449590,730.091092,10.000000,41.944456,1.496704,0.763736,13.384305,0.074714
175,1796,8,-73.269068,10.412033,5.128029,47.482656,45.000000,50.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000007094630,5.128029,47.482656,730.091092,10.000000,47.339346,1.966099,0.476190,11.024104,0.090710
175,1796,9,-74.697509,7.216074,4.938102,52.515721,50.000000,55.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000005347913,4.938102,52.515721,730.091092,10.000000,52.425389,2.043077,0.439560,9.948848,0.100514
175,1796,10,-76.376432,4.902399,4.938102,57.453823,55.000000,60.000000,0,6,179558.338518,20160601, 14:54:06.3140,37.33920609,-123.02866268,-999.000000,1,0,0.00000004413606,4.938102,57.453823,730.091092,10.000000,57.100465,1.939777,0.302198,7.309218,0.136814
