Process_ID,Interval,Layer,Sv_mean,NASC,Height_mean,Depth_mean,Layer_depth_min,Layer_depth_max,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
161,1282,22,-73.362891,10.185635,5.126080,117.520836,115.000000,120.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000005201219,5.126080,117.520836,641.561548,10.000000,117.389477,2.386826,0.362140,24.855397,0.040233
161,1282,23,-71.456930,15.212262,4.936225,122.551989,120.000000,125.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000008745342,4.936225,122.551989,641.561548,10.000000,122.779682,1.775527,0.433761,21.799641,0.045872
161,1282,24,-68.201923,32.188037,4.936225,127.488214,125.000000,130.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000016447157,4.936225,127.488214,641.561548,10.000000,127.748281,1.903272,0.527778,24.933541,0.040107
161,1282,25,-67.793310,36.723681,5.126080,132.519367,130.000000,135.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000014430931,5.126080,132.519367,641.561548,10.000000,132.185624,2.181655,0.557613,32.198028,0.031058
161,1282,26,-69.929231,21.625377,4.936225,137.550520,135.000000,140.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000009864954,4.936225,137.550520,641.561548,10.000000,137.439340,2.327322,0.491453,28.008036,0.035704
161,1282,27,-70.990325,16.937694,4.936225,142.486745,140.000000,145.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000007925022,4.936225,142.486745,641.561548,10.000000,142.160579,2.041063,0.467949,27.319748,0.036604
161,1282,28,-71.360680,16.151365,5.126080,147.517898,145.000000,150.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000007033022,5.126080,147.517898,641.561548,10.000000,147.603993,2.141360,0.436214,29.330339,0.034094
161,1282,29,-68.915381,27.311700,4.936225,152.549051,150.000000,155.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000012104799,4.936225,152.549051,641.561548,10.000000,153.009896,1.772582,0.508547,28.789152,0.034735
161,1282,30,-66.874462,43.695895,4.936225,157.485276,155.000000,160.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000019186487,4.936225,157.485276,641.561548,10.000000,157.397723,1.983058,0.540598,29.041508,0.034433
161,1282,31,-68.868810,28.667927,5.126080,162.516429,160.000000,165.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000012386825,5.126080,162.516429,641.561548,10.000000,162.232541,2.211191,0.512346,29.548621,0.033843
161,1282,32,-67.777829,35.489829,4.936225,167.547582,165.000000,170.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000016277854,4.936225,167.547582,641.561548,10.000000,167.694420,2.075908,0.532051,27.860513,0.035893
161,1282,33,-68.327671,31.269409,4.936225,172.483807,170.000000,175.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000013818297,4.936225,172.483807,641.561548,10.000000,172.404116,2.110976,0.519231,28.868488,0.034640
161,1282,34,-70.538071,19.519565,5.126080,177.514960,175.000000,180.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000008377315,5.126080,177.514960,641.561548,10.000000,177.633914,2.228841,0.469136,29.738262,0.033627
161,1282,35,-69.626310,23.187602,4.936225,182.546113,180.000000,185.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000011429973,4.936225,182.546113,641.561548,10.000000,182.475130,2.052611,0.476496,25.905119,0.038602
161,1282,36,-69.931132,21.615915,4.936225,187.482338,185.000000,190.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000010674526,4.936225,187.482338,641.561548,10.000000,187.376822,2.000567,0.450855,25.856115,0.038676
161,1282,37,-68.583429,30.615007,5.126080,192.513491,190.000000,195.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000014747755,5.126080,192.513491,641.561548,10.000000,192.593678,2.287931,0.493827,26.485832,0.037756
161,1282,38,-67.487744,37.941319,4.936225,197.544644,195.000000,200.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000017287820,4.936225,197.544644,641.561548,10.000000,197.647147,1.856655,0.527778,28.039484,0.035664
161,1282,39,-68.380022,30.894748,4.936225,202.480870,200.000000,205.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000013235413,4.936225,202.480870,641.561548,10.000000,202.531396,1.899394,0.489316,29.706000,0.033663
161,1282,40,-66.410704,50.490174,5.126080,207.512022,205.000000,210.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000021957023,5.126080,207.512022,641.561548,10.000000,207.663298,2.059694,0.551440,29.367031,0.034052
161,1282,41,-65.052298,66.474791,4.936225,212.543175,210.000000,215.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000029756413,4.936225,212.543175,641.561548,10.000000,212.535358,2.085347,0.549145,28.520253,0.035063
161,1282,42,-65.450696,60.648102,4.936225,217.479401,215.000000,220.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000026024804,4.936225,217.479401,641.561548,10.000000,217.735074,2.097668,0.549145,29.661543,0.033714
161,1282,43,-65.272424,65.619786,5.126080,222.510553,220.000000,225.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000034069902,5.126080,222.510553,641.561548,10.000000,222.519215,1.956644,0.532922,24.394270,0.040993
161,1282,44,-64.904343,68.778479,4.936225,227.541706,225.000000,230.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000030908494,4.936225,227.541706,641.561548,10.000000,227.508773,1.925170,0.547009,28.414126,0.035194
161,1282,45,-63.004092,106.531396,4.936225,232.477932,230.000000,235.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000052349866,4.936225,232.477932,641.561548,10.000000,232.675291,1.863229,0.579060,25.989435,0.038477
161,1282,46,-63.369495,101.701595,5.126080,237.509084,235.000000,240.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000049549243,5.126080,237.509084,641.561548,10.000000,237.454669,2.535702,0.576132,26.167988,0.038215
161,1282,47,-64.448356,76.392585,4.936225,242.540237,240.000000,245.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000035213869,4.936225,242.540237,641.561548,10.000000,242.148431,1.934885,0.570513,27.724979,0.036069
161,1282,48,-65.444741,60.731320,4.936225,247.476463,245.000000,250.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000026474663,4.936225,247.476463,641.561548,10.000000,247.579837,1.838105,0.547009,29.236565,0.034204
161,1282,49,-63.610809,96.204707,5.126080,252.507616,250.000000,255.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000043009413,5.126080,252.507616,641.561548,10.000000,252.722856,1.997089,0.590535,28.588631,0.034979
161,1282,50,-63.571714,93.479303,4.936225,257.538768,255.000000,260.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000040168989,4.936225,257.538768,641.561548,10.000000,257.769255,2.018387,0.583333,29.624030,0.033756
161,1282,51,-62.571526,117.688547,4.936225,262.474994,260.000000,265.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000055288208,4.936225,262.474994,641.561548,10.000000,262.630525,2.033138,0.596154,27.210219,0.036751
161,1282,52,-61.173365,168.632287,5.126080,267.506147,265.000000,270.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000080579782,5.126080,267.506147,641.561548,10.000000,267.523577,1.890416,0.584362,26.712717,0.037435
161,1282,53,-60.064406,209.626518,4.936225,272.537299,270.000000,275.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000082580493,4.936225,272.537299,641.561548,10.000000,272.699691,2.122580,0.602564,31.939769,0.031309
161,1282,54,-60.828707,175.798892,4.936225,277.473525,275.000000,280.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000084591378,4.936225,277.473525,641.561548,10.000000,277.018750,2.150301,0.591880,26.559443,0.037651
161,1282,55,-62.169221,134.077265,5.126080,282.504678,280.000000,285.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000054652031,5.126080,282.504678,641.561548,10.000000,282.396200,1.849084,0.594650,31.181636,0.032070
