Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Sv_min,Sv_noise,NASC_noise,Height_mean,Depth_mean,Good_samples,Layer_depth_min,Layer_depth_max,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Exclude_below_line_depth_mean,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Exclude_above_line_applied,Exclude_above_line_depth_mean,Exclude_below_line_applied,Standard_deviation,Skewness,Kurtosis,ABC,ABC_noise,Area_Backscatter_Strength,Thickness_mean,Range_mean,Samples_In_Domain,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
23,1495,21,-72.785688,11.209616,-60.887496,-74.992722,-958.629825,0.000000,4.939326,112.489377,546,110.000000,115.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000009715985,4.192692,24.456229,0.00000026007517,0.00000000000000,-65.8490110848,4.939326,115.789377,546,113.089823,1.852753,0.483516,23.580929,0.042407
23,1495,22,-69.540335,24.576295,-58.744162,-74.921685,-956.605791,0.000000,5.129300,117.523690,567,115.000000,120.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000016872002,3.260479,14.075966,0.00000057019654,0.00000000000000,-62.4397542132,5.129300,120.823690,567,117.542300,1.691553,0.694885,32.645934,0.030632
23,1495,23,-69.332671,24.825179,-60.978616,-74.988314,-955.777654,0.000000,4.939326,122.558002,546,120.000000,125.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000012666422,1.738572,3.809641,0.00000057597091,0.00000000000000,-62.3959944738,4.939326,125.858002,546,122.783916,1.848077,0.756410,47.630241,0.020995
23,1495,24,-67.508578,37.783457,-56.805123,-74.899214,-955.172888,0.000000,4.939326,127.497328,546,125.000000,130.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000024923581,3.444413,16.143206,0.00000087661693,0.00000000000000,-60.5719014496,4.939326,130.797328,546,128.222205,2.110699,0.785714,34.941909,0.028619
23,1495,25,-65.275200,63.188711,-54.741851,-74.979533,-954.273356,0.000000,4.939326,132.436654,546,130.000000,135.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000035164511,2.998762,15.475366,0.00000146604622,0.00000000000000,-58.3385233807,4.939326,135.736654,546,132.315705,1.966902,0.879121,43.200236,0.023148
23,1495,26,-68.113088,34.138238,-57.350695,-74.915190,-954.433258,0.000000,5.129300,137.470966,567,135.000000,140.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000020701066,3.241717,16.245392,0.00000079204393,0.00000000000000,-61.0125072954,5.129300,140.770966,567,137.003650,1.844786,0.772487,38.551565,0.025939
23,1495,27,-71.182078,16.216296,-63.046937,-74.998454,-954.583303,0.000000,4.939326,142.505279,546,140.000000,145.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000008782575,1.765523,3.534290,0.00000037623555,0.00000000000000,-64.2454017077,4.939326,145.805279,546,142.414147,2.202990,0.677656,44.575369,0.022434
23,1495,28,-71.992726,13.455098,-64.349955,-74.985830,-954.384037,0.000000,4.939326,147.444605,546,145.000000,150.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000006739046,1.389099,2.611866,0.00000031217279,0.00000000000000,-65.0560495510,4.939326,150.744605,546,147.269711,1.966776,0.650183,48.586502,0.020582
23,1495,29,-73.714776,9.398799,-64.616217,-74.952851,-955.016403,0.000000,5.129300,152.478917,567,150.000000,155.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000005541454,1.586381,2.793374,0.00000021806226,0.00000000000000,-66.6141948411,5.129300,155.778917,567,152.373558,1.994578,0.513228,39.953161,0.025029
23,1495,30,-74.173438,8.143586,-66.628147,-74.938533,-954.454667,0.000000,4.939326,157.513230,546,155.000000,160.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000004383747,1.045067,0.711631,0.00000018893998,0.00000000000000,-67.2367613364,4.939326,160.813230,546,157.727594,2.100334,0.534799,44.884715,0.022279
23,1495,31,-72.930378,10.842306,-64.246671,-74.971762,-953.758819,0.000000,4.939326,162.452555,546,160.000000,165.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000006198192,1.706031,3.833078,0.00000025155320,0.00000000000000,-65.9937015989,4.939326,165.752555,546,162.389672,2.165458,0.578755,41.850921,0.023894
23,1495,32,-72.916773,11.294645,-64.133502,-74.996865,-953.391112,0.000000,5.129300,167.486868,567,165.000000,170.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000006218902,1.724240,3.964555,0.00000026204794,0.00000000000000,-65.8161925680,5.129300,170.786868,567,167.426747,2.271446,0.580247,43.448287,0.023016
23,1495,33,-73.419938,9.686474,-64.972650,-74.994663,-953.216085,0.000000,4.939326,172.521181,546,170.000000,175.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000005591501,1.623500,3.226178,0.00000022473665,0.00000000000000,-66.4832609734,4.939326,175.821181,546,172.452571,2.109095,0.556777,41.366757,0.024174
23,1495,34,-74.798815,7.051444,-66.627174,-74.982273,-953.994490,0.000000,4.939326,177.460506,546,175.000000,180.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000004705483,1.488801,1.750554,0.00000016360109,0.00000000000000,-67.8621379836,4.939326,180.760506,546,177.059944,1.987551,0.432234,34.408554,0.029063
23,1495,35,-74.244919,8.318749,-65.962547,-74.983656,-953.111695,0.000000,5.129300,182.494819,567,180.000000,185.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000004846786,1.350570,1.575587,0.00000019300395,0.00000000000000,-67.1443381187,5.129300,185.794819,567,182.720650,1.959596,0.486772,40.551703,0.024660
23,1495,36,-74.106286,8.270484,-64.128129,-74.998683,-953.004957,0.000000,4.939326,187.529132,546,185.000000,190.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000005515033,1.944961,5.640103,0.00000019188415,0.00000000000000,-67.1696089583,4.939326,190.829132,546,187.870754,1.709215,0.461538,34.441276,0.029035
23,1495,37,-73.953433,8.566753,-63.387742,-74.931196,-952.432370,0.000000,4.939326,192.468457,546,190.000000,195.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000005870059,2.577931,10.560344,0.00000019875790,0.00000000000000,-67.0167561008,4.939326,195.768457,546,192.817296,1.805631,0.489011,33.201809,0.030119
23,1495,38,-71.211771,16.725257,-62.291793,-74.973504,-950.552574,0.000000,5.129300,197.502770,567,195.000000,200.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000008007084,2.018855,7.442128,0.00000038804400,0.00000000000000,-64.1111902959,5.129300,200.802770,567,197.644823,2.223707,0.701940,50.851234,0.019665
23,1495,39,-70.128945,20.666406,-62.266271,-74.961569,-949.935497,0.000000,4.939326,202.537083,546,200.000000,205.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000009370131,1.364384,2.624347,0.00000047948289,0.00000000000000,-63.1922688329,4.939326,205.837083,546,202.837758,1.840679,0.752747,53.743877,0.018607
23,1495,40,-69.504734,23.860859,-61.272318,-74.996987,-949.333390,0.000000,4.939326,207.476408,546,205.000000,210.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000010839655,1.757271,4.888873,0.00000055359765,0.00000000000000,-62.5680576036,4.939326,210.776408,546,207.364387,2.121353,0.807692,53.642659,0.018642
23,1495,41,-69.924274,22.496890,-61.529744,-74.970787,-949.118271,0.000000,5.129300,212.510721,567,210.000000,215.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000010448108,1.997103,5.752349,0.00000052195211,0.00000000000000,-62.8236934406,5.129300,215.810721,567,212.530600,2.007440,0.790123,52.483676,0.019054
23,1495,42,-70.800092,17.707217,-63.969620,-74.971483,-949.145246,0.000000,4.939326,217.545034,546,215.000000,220.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000008038243,1.082579,0.777075,0.00000041082652,0.00000000000000,-63.8634152717,4.939326,220.845034,546,217.295125,1.731145,0.734432,53.680657,0.018629
23,1495,43,-70.397353,19.427828,-61.920632,-74.938836,-948.868296,0.000000,4.939326,222.484359,546,220.000000,225.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000009790803,1.865870,5.048510,0.00000045074655,0.00000000000000,-63.4606759310,4.939326,225.784359,546,222.540981,1.890952,0.730769,48.267564,0.020718
23,1495,44,-69.921634,22.510571,-62.604495,-74.969927,-948.267476,0.000000,5.129300,227.518672,567,225.000000,230.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000010157189,1.562360,2.773265,0.00000052226952,0.00000000000000,-62.8210532187,5.129300,230.818672,567,227.571132,1.859111,0.784832,54.037017,0.018506
23,1495,45,-69.992651,21.325264,-59.507823,-74.986037,-948.184079,0.000000,4.939326,232.552984,546,230.000000,235.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000012748181,3.594742,19.438037,0.00000049476912,0.00000000000000,-63.0559741582,4.939326,235.852984,546,232.869481,2.133647,0.749084,39.639886,0.025227
23,1495,46,-66.272439,50.224493,-56.724282,-74.705503,-947.209214,0.000000,4.939326,237.492310,546,235.000000,240.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000031710279,3.372609,14.161239,0.00000116526238,0.00000000000000,-59.3357627581,4.939326,240.792310,546,237.720727,2.133035,0.879121,37.000025,0.027027
23,1495,47,-59.591303,242.895568,-50.999950,-74.713927,-946.464437,0.000000,5.129300,242.526623,567,240.000000,245.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000121362096,2.073874,5.158119,0.00000563543904,0.00000000000000,-52.4907224381,5.129300,245.826623,567,242.722132,1.808393,0.978836,48.563365,0.020592
23,1495,48,-59.793729,223.247496,-49.849139,-74.135949,-946.104542,0.000000,4.939326,247.560935,546,245.000000,250.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000113006828,3.059869,14.735391,0.00000517958258,0.00000000000000,-52.8570523836,4.939326,250.860935,546,247.577405,2.015011,0.998168,48.038975,0.020816
23,1495,49,-62.163134,129.373740,-52.623812,-74.607683,-945.918116,0.000000,4.939326,252.500261,546,250.000000,255.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000066550745,2.926228,12.340495,0.00000300161025,0.00000000000000,-55.2264570007,4.939326,255.800261,546,252.270378,2.096366,0.979853,47.209986,0.021182
23,1495,50,-63.836406,88.007333,-53.520431,-74.937868,-945.879748,0.000000,4.939326,257.439587,546,255.000000,260.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000053644447,3.628910,18.867666,0.00000204186501,0.00000000000000,-56.8997297342,4.939326,260.739587,546,257.464945,2.013300,0.930403,38.691081,0.025846
23,1495,51,-63.142506,107.225814,-54.407031,-74.788115,-945.519404,0.000000,5.129300,262.473899,567,260.000000,265.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000054925657,2.249718,6.729832,0.00000248775447,0.00000000000000,-56.0419248437,5.129300,265.773899,567,262.532699,2.061771,0.950617,47.238967,0.021169
23,1495,52,-64.707701,72.009425,-57.400471,-74.765525,-945.256157,0.000000,4.939326,267.508212,546,265.000000,270.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000031294522,1.512091,2.391026,0.00000167069629,0.00000000000000,-57.7710249052,4.939326,270.808212,546,267.632745,1.900965,0.950549,55.933826,0.017878
23,1495,53,-65.291942,62.945591,-57.048571,-74.765640,-945.046693,0.000000,4.939326,272.447538,546,270.000000,275.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000028500324,1.983609,5.376259,0.00000146040557,0.00000000000000,-58.3552651892,4.939326,275.747538,546,272.365103,2.060665,0.941392,53.814983,0.018582
23,1495,54,-64.616046,76.373953,-57.545979,-74.999151,-944.720829,0.000000,5.129300,277.481850,567,275.000000,280.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000032370633,1.690387,2.951939,0.00000177195804,0.00000000000000,-57.5154656548,5.129300,280.781850,567,277.663947,2.120036,0.955908,57.402659,0.017421
23,1495,55,-65.162431,64.850960,-57.857778,-74.950229,-944.510225,0.000000,4.939326,282.516163,546,280.000000,285.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000028172633,1.678328,3.337822,0.00000150461218,0.00000000000000,-58.2257542667,4.939326,285.816163,546,282.310893,2.268911,0.946886,55.953757,0.017872
23,1495,56,-64.242642,80.148482,-54.452509,-74.924031,-944.245875,0.000000,4.939326,287.455488,546,285.000000,290.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000040492106,2.897524,13.940699,0.00000185953120,0.00000000000000,-57.3059653091,4.939326,290.755488,546,287.388269,2.409874,0.950549,48.139115,0.020773
23,1495,57,-64.644423,75.876548,-55.723890,-74.987290,-943.908484,0.000000,5.129300,292.489801,567,290.000000,295.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000034295642,2.397955,8.406352,0.00000176041773,0.00000000000000,-57.5438426726,5.129300,295.789801,567,292.578801,1.884498,0.970018,53.944707,0.018538
23,1495,58,-63.285570,99.908514,-54.742904,-74.938183,-943.683074,0.000000,4.939326,297.524114,546,295.000000,300.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000048394562,2.482282,8.301702,0.00000231798524,0.00000000000000,-56.3488933463,4.939326,300.824114,546,297.676112,2.014122,0.965201,50.316250,0.019874
23,1495,59,-63.204869,101.782369,-55.618946,-74.990317,-943.420474,0.000000,4.939326,302.463439,546,300.000000,305.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000046481353,1.872651,4.291580,0.00000236146069,0.00000000000000,-56.2681927898,4.939326,305.763439,546,302.576414,1.930515,0.970696,53.371036,0.018737
23,1495,60,-62.988056,111.107744,-55.186959,-74.873758,-943.173851,0.000000,5.129300,307.497752,567,305.000000,310.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000046808872,1.677146,3.671168,0.00000257781944,0.00000000000000,-55.8874750484,5.129300,310.797752,567,307.601458,2.208828,0.971781,57.726287,0.017323
23,1495,61,-62.110984,130.936606,-54.178991,-74.963926,-942.882407,0.000000,4.939326,312.532065,546,310.000000,315.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000053574270,1.511513,3.141621,0.00000303787042,0.00000000000000,-55.1743075522,4.939326,315.832065,546,312.597061,2.177051,0.983516,59.023036,0.016943
23,1495,62,-62.566124,117.909032,-54.647089,-74.765551,-942.659080,0.000000,4.939326,317.471390,546,315.000000,320.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000051706278,2.106027,6.601461,0.00000273561666,0.00000000000000,-55.6294475972,4.939326,320.771390,546,317.374459,1.908597,0.981685,55.468601,0.018028
23,1495,63,-63.662073,95.135499,-56.095246,-74.954735,-942.508393,0.000000,5.129300,322.505703,567,320.000000,325.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000041773650,1.807707,3.923055,0.00000220724615,0.00000000000000,-56.5614923270,5.129300,325.805703,567,322.388661,2.165319,0.962963,55.503216,0.018017
23,1495,64,-63.447886,96.243377,-56.411656,-74.867140,-942.248521,0.000000,4.939326,327.540016,546,325.000000,330.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000038079325,1.784185,4.350670,0.00000223295010,0.00000000000000,-56.5112098255,4.939326,330.840016,546,327.528818,1.849656,0.968864,60.722089,0.016468
23,1495,65,-64.964692,67.871941,-57.350137,-74.989217,-942.088516,0.000000,4.939326,332.479341,546,330.000000,335.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000028571681,1.950387,5.162734,0.00000157470220,0.00000000000000,-58.0280156679,4.939326,335.779341,546,332.501077,2.060726,0.954212,57.570975,0.017370
23,1495,66,-65.226062,66.365707,-56.004163,-74.671275,-942.014318,0.000000,5.129300,337.513654,567,335.000000,340.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000031129687,2.287643,7.923541,0.00000153975594,0.00000000000000,-58.1254811147,5.129300,340.813654,567,337.527591,1.993766,0.920635,51.948960,0.019250
23,1495,67,-64.044977,83.880643,-55.882531,-74.982281,-941.672810,0.000000,4.939326,342.547966,546,340.000000,345.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000037323054,1.653832,3.898077,0.00000194612134,0.00000000000000,-57.1083008446,4.939326,345.847966,546,342.828476,2.062019,0.945055,54.716907,0.018276
23,1495,68,-63.909279,86.542938,-56.749161,-74.991593,-941.386756,0.000000,4.939326,347.487292,546,345.000000,350.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000038677824,1.755148,3.425542,0.00000200788945,0.00000000000000,-56.9726020158,4.939326,350.787292,546,347.332752,1.898575,0.959707,54.488862,0.018352
23,1495,69,-65.998604,55.550692,-57.634102,-74.950048,-941.336041,0.000000,5.129300,352.521605,567,350.000000,355.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000026271625,2.406782,7.910006,0.00000128883594,0.00000000000000,-58.8980236213,5.129300,355.821605,567,352.364927,2.192521,0.922399,51.507372,0.019415
23,1495,70,-65.701513,57.280679,-58.098848,-74.837157,-941.051649,0.000000,4.939326,357.555917,546,355.000000,360.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000026492433,2.066694,5.201966,0.00000132897351,0.00000000000000,-58.7648367409,4.939326,360.855917,546,357.259954,2.176777,0.935897,52.713690,0.018970
23,1495,71,-69.358758,24.676508,-60.331375,-74.893394,-941.623575,0.000000,4.939326,362.495243,546,360.000000,365.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000012548878,2.204517,7.655318,0.00000057252159,0.00000000000000,-62.4220813062,4.939326,365.795243,546,362.302105,2.135829,0.780220,47.801150,0.020920
23,1495,72,-69.611910,24.174581,-60.631904,-74.980432,-941.296927,0.000000,5.129300,367.529556,567,365.000000,370.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000010972991,2.257263,8.998856,0.00000056087634,0.00000000000000,-62.5113288232,5.129300,370.829556,567,367.482406,2.119365,0.800705,53.717183,0.018616
23,1495,73,-71.164925,16.280473,-62.922239,-74.991180,-941.630388,0.000000,4.939326,372.563868,546,370.000000,375.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000008119612,1.727324,4.490573,0.00000037772452,0.00000000000000,-64.2282482010,4.939326,375.863868,546,372.417085,1.995808,0.705128,48.805801,0.020489
23,1495,74,-72.233073,12.730696,-63.847537,-74.960076,-941.812816,0.000000,4.939326,377.503194,546,375.000000,380.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000006581441,1.463813,2.725381,0.00000029536588,0.00000000000000,-65.2963967510,4.939326,380.803194,546,377.747528,1.798090,0.642857,46.953993,0.021297
23,1495,75,-71.627306,14.636219,-62.399519,-74.930359,-941.648950,0.000000,4.939326,382.442520,546,380.000000,385.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000008387191,1.976068,5.537440,0.00000033957606,0.00000000000000,-64.6906293474,4.939326,385.742520,546,382.266496,1.950856,0.637363,41.730922,0.023963
23,1495,76,-70.652969,19.021863,-58.748157,-74.953904,-941.702563,0.000000,5.129300,387.476832,567,385.000000,390.000000,149450.459455,20130524, 17:01:43.1260,36.93105421,-122.40328642,696.679456,-999.000000,1,0,1,10.000000,1,0.00000017755919,4.584179,23.888561,0.00000044132772,0.00000000000000,-63.5523879612,5.129300,390.776832,567,387.462809,1.431986,0.599647,20.512438,0.048751
