Process_ID,Interval,Layer,Sv_mean,NASC,Height_mean,Depth_mean,Layer_depth_min,Layer_depth_max,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
195,1727,17,-76.369226,5.101312,5.129944,92.529657,90.000000,95.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003904585,5.129944,92.529657,735.269246,10.000000,91.877757,2.192302,0.339506,8.002065,0.124968
195,1727,18,-78.162800,3.250379,4.939946,97.564602,95.000000,100.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003429197,4.939946,97.564602,735.269246,10.000000,97.531169,2.219927,0.211538,4.928754,0.202891
195,1727,19,-76.070837,5.261751,4.939946,102.504547,100.000000,105.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005131250,4.939946,102.504547,735.269246,10.000000,102.435708,1.300854,0.269231,5.609625,0.178265
195,1727,20,-85.761806,0.564980,4.939946,107.444493,105.000000,110.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001054748,4.939946,107.444493,735.269246,10.000000,107.389748,2.334924,0.064103,1.774960,0.563393
195,1727,21,-82.392363,1.274583,5.129944,112.479438,110.000000,115.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002025385,5.129944,112.479438,735.269246,10.000000,112.858284,3.504739,0.086420,2.319719,0.431087
195,1727,22,-76.212829,5.092501,4.939946,117.514382,115.000000,120.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004674410,4.939946,117.514382,735.269246,10.000000,116.878228,1.338754,0.307692,6.181205,0.161781
195,1727,23,-83.604161,0.928534,4.939946,122.454328,120.000000,125.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001433561,4.939946,122.454328,735.269246,10.000000,122.415687,1.455487,0.089744,2.525378,0.395980
195,1727,24,-81.144805,1.698728,5.129944,127.489273,125.000000,130.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002466485,5.129944,127.489273,735.269246,10.000000,127.639968,0.433311,0.104938,2.737664,0.365275
195,1727,25,-80.722230,1.802981,4.939946,132.524217,130.000000,135.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002301999,4.939946,132.524217,735.269246,10.000000,132.960684,1.548967,0.147436,3.552713,0.281475
195,1727,26,-79.020768,2.667701,4.939946,137.464163,135.000000,140.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002685012,4.939946,137.464163,735.269246,10.000000,137.580093,2.559314,0.205128,5.327974,0.187689
195,1727,27,-81.357075,1.617696,5.129944,142.499108,140.000000,145.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001875841,5.129944,142.499108,735.269246,10.000000,142.002642,1.667409,0.148148,4.085934,0.244742
195,1727,28,-78.025754,3.354583,4.939946,147.534052,145.000000,150.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002741223,4.939946,147.534052,735.269246,10.000000,147.810047,1.769254,0.288462,7.395527,0.135217
195,1727,29,-78.751104,2.838596,4.939946,152.473998,150.000000,155.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002935491,4.939946,152.473998,735.269246,10.000000,152.519080,2.347789,0.198718,5.095231,0.196262
195,1727,30,-79.990619,2.215861,5.129944,157.508943,155.000000,160.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001965763,5.129944,157.508943,735.269246,10.000000,157.771386,2.238894,0.222222,6.380773,0.156721
195,1727,31,-76.687572,4.565169,4.939946,162.543888,160.000000,165.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005547084,4.939946,162.543888,735.269246,10.000000,163.771695,1.456491,0.243590,3.874241,0.258115
195,1727,32,-80.509369,1.893552,4.939946,167.483833,165.000000,170.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002308929,4.939946,167.483833,735.269246,10.000000,167.467877,3.181787,0.147436,3.801550,0.263051
195,1727,33,-78.431483,3.172898,5.129944,172.518778,170.000000,175.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002800894,5.129944,172.518778,735.269246,10.000000,172.091908,2.610120,0.240741,6.430951,0.155498
195,1727,34,-77.875541,3.472642,4.939946,177.553723,175.000000,180.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002983359,4.939946,177.553723,735.269246,10.000000,178.020737,2.115566,0.262821,6.853899,0.145902
195,1727,35,-74.633481,7.325984,4.939946,182.493668,180.000000,185.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004845238,4.939946,182.493668,735.269246,10.000000,182.774040,1.854031,0.461538,9.978663,0.100214
195,1727,36,-78.295335,3.273941,5.129944,187.528613,185.000000,190.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003032298,5.129944,187.528613,735.269246,10.000000,187.525255,3.072726,0.234568,5.955883,0.167901
195,1727,37,-74.135879,8.215352,4.939946,192.563558,190.000000,195.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006556366,4.939946,192.563558,735.269246,10.000000,192.730568,1.283317,0.423077,7.661090,0.130530
195,1727,38,-75.369678,6.183668,4.939946,197.503503,195.000000,200.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004279464,4.939946,197.503503,735.269246,10.000000,197.823842,1.321701,0.416667,9.387502,0.106525
195,1727,39,-74.377872,7.770103,4.939946,202.443449,200.000000,205.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005196327,4.939946,202.443449,735.269246,10.000000,202.999852,1.607090,0.435897,9.832259,0.101706
195,1727,40,-73.439332,10.015467,5.129944,207.478394,205.000000,210.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006135363,5.129944,207.478394,735.269246,10.000000,207.530030,1.736555,0.543210,10.902020,0.091726
195,1727,41,-71.689763,14.429049,4.939946,212.513338,210.000000,215.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000007955608,4.939946,212.513338,735.269246,10.000000,213.325023,1.874398,0.660256,12.509757,0.079938
195,1727,42,-70.414748,19.352595,4.939946,217.453284,215.000000,220.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000008802475,4.939946,217.453284,735.269246,10.000000,217.345166,1.889043,0.769231,15.342292,0.065179
195,1727,43,-70.634062,19.107250,5.129944,222.488229,220.000000,225.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000010632443,5.129944,222.488229,735.269246,10.000000,222.139182,2.458936,0.641975,12.289789,0.081368
195,1727,44,-70.822588,17.617945,4.939946,227.523173,225.000000,230.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000007299875,4.939946,227.523173,735.269246,10.000000,227.597503,1.576559,0.794872,16.714291,0.059829
195,1727,45,-70.598104,18.552548,4.939946,232.463119,230.000000,235.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000009393337,4.939946,232.463119,735.269246,10.000000,232.482541,1.782188,0.737179,13.755848,0.072696
195,1727,46,-71.068501,17.288383,5.129944,237.498064,235.000000,240.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000009020780,5.129944,237.498064,735.269246,10.000000,237.377902,2.446292,0.679012,13.251017,0.075466
195,1727,47,-69.603271,23.328507,4.939946,242.533008,240.000000,245.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000011030965,4.939946,242.533008,735.269246,10.000000,242.450598,2.275111,0.782051,14.767146,0.067718
195,1727,48,-70.090855,20.851077,4.939946,247.472954,245.000000,250.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000011805513,4.939946,247.472954,735.269246,10.000000,247.469419,1.758965,0.730769,12.127845,0.082455
195,1727,49,-70.555683,19.455220,5.129944,252.507899,250.000000,255.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000012696434,5.129944,252.507899,735.269246,10.000000,252.634011,1.921364,0.728395,10.028429,0.099717
195,1727,50,-71.841175,13.934665,4.939946,257.542843,255.000000,260.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006267479,4.939946,257.542843,735.269246,10.000000,257.321406,2.006370,0.692308,15.508170,0.064482
195,1727,51,-71.738280,14.268752,4.939946,262.482789,260.000000,265.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000007481600,4.939946,262.482789,735.269246,10.000000,262.469579,2.517917,0.692308,13.241605,0.075520
195,1727,52,-73.324354,10.284166,5.129944,267.517734,265.000000,270.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005517166,5.129944,267.517734,735.269246,10.000000,267.388365,1.772938,0.598765,12.833720,0.077920
195,1727,53,-73.548347,9.405444,4.939946,272.552678,270.000000,275.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006009327,4.939946,272.552678,735.269246,10.000000,272.898140,2.016270,0.512821,10.441015,0.095776
195,1727,54,-69.717810,22.721289,4.939946,277.492624,275.000000,280.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000023532447,4.939946,277.492624,735.269246,10.000000,278.270660,2.299894,0.628205,5.082477,0.196754
195,1727,55,-67.982013,35.188693,5.129944,282.527569,280.000000,285.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000029321043,5.129944,282.527569,735.269246,10.000000,281.845536,2.318422,0.783951,7.037870,0.142088
195,1727,56,-72.021578,13.367685,4.939946,287.562513,285.000000,290.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006347991,4.939946,287.562513,735.269246,10.000000,287.447313,1.807062,0.666667,14.703897,0.068009
195,1727,57,-71.927941,13.659033,4.939946,292.502459,290.000000,295.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005807211,4.939946,292.502459,735.269246,10.000000,292.473577,1.925239,0.717949,16.337610,0.061208
195,1727,58,-72.054389,13.267074,4.939946,297.442405,295.000000,300.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000007630209,4.939946,297.442405,735.269246,10.000000,297.091009,2.250593,0.602564,11.903952,0.084006
195,1727,59,-72.459108,12.551441,5.129944,302.477350,300.000000,305.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005092772,5.129944,302.477350,735.269246,10.000000,302.379765,2.482766,0.685185,17.100670,0.058477
195,1727,60,-73.322312,9.907926,4.939946,307.512294,305.000000,310.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006055978,4.939946,307.512294,735.269246,10.000000,307.600069,2.491908,0.570513,11.047948,0.090515
195,1727,61,-71.494974,15.090950,4.939946,312.452240,310.000000,315.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000009307838,4.939946,312.452240,735.269246,10.000000,312.604133,1.628018,0.647436,10.922796,0.091552
195,1727,62,-71.169298,16.891750,5.129944,317.487185,315.000000,320.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000009149558,5.129944,317.487185,735.269246,10.000000,317.505334,2.090792,0.648148,12.689969,0.078802
195,1727,63,-71.847430,13.914610,4.939946,322.522129,320.000000,325.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006747872,4.939946,322.522129,735.269246,10.000000,322.496962,1.996259,0.634615,14.392951,0.069478
195,1727,64,-69.540264,23.669419,4.939946,327.462075,325.000000,330.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000021853266,4.939946,327.462075,735.269246,10.000000,327.138502,1.490359,0.641026,5.929044,0.168661
195,1727,65,-70.983629,17.629563,5.129944,332.497020,330.000000,335.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000009294625,5.129944,332.497020,735.269246,10.000000,332.624788,1.689066,0.691358,13.094843,0.076366
195,1727,66,-72.521215,11.914959,4.939946,337.531964,335.000000,340.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005741954,4.939946,337.531964,735.269246,10.000000,337.485831,1.656024,0.653846,14.486001,0.069032
195,1727,67,-73.510825,9.487058,4.939946,342.471910,340.000000,345.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004456821,4.939946,342.471910,735.269246,10.000000,342.636371,1.735193,0.602564,14.863817,0.067277
195,1727,68,-72.622861,12.086994,5.129944,347.506855,345.000000,350.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006767672,5.129944,347.506855,735.269246,10.000000,347.204539,1.861628,0.561728,12.198580,0.081977
195,1727,69,-74.473584,7.600736,4.939946,352.541799,350.000000,355.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004292584,4.939946,352.541799,735.269246,10.000000,352.485277,1.703997,0.500000,12.163936,0.082210
195,1727,70,-74.965619,6.786598,4.939946,357.481745,355.000000,360.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004828655,4.939946,357.481745,735.269246,10.000000,357.319216,2.304269,0.423077,9.035786,0.110671
195,1727,71,-73.714426,9.400735,5.129944,362.516690,360.000000,365.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005111362,5.129944,362.516690,735.269246,10.000000,362.797931,2.664596,0.549383,12.633358,0.079156
195,1727,72,-75.685411,5.750068,4.939946,367.551634,365.000000,370.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002981099,4.939946,367.551634,735.269246,10.000000,367.492275,2.174274,0.500000,13.407280,0.074586
195,1727,73,-76.254988,5.043305,4.939946,372.491580,370.000000,375.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003541854,4.939946,372.491580,735.269246,10.000000,372.384798,1.848849,0.391026,9.200294,0.108692
195,1727,74,-75.509066,6.218674,5.129944,377.526525,375.000000,380.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003676074,5.129944,377.526525,735.269246,10.000000,377.818898,1.462583,0.425926,11.409069,0.087650
195,1727,75,-74.540758,7.484077,4.939946,382.561469,380.000000,385.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004538741,4.939946,382.561469,735.269246,10.000000,382.812893,2.293354,0.461538,11.156808,0.089631
195,1727,76,-75.564499,5.912404,4.939946,387.501415,385.000000,390.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003233680,4.939946,387.501415,735.269246,10.000000,387.217643,1.529949,0.474359,12.626522,0.079198
195,1727,77,-76.696940,4.555332,4.939946,392.441361,390.000000,395.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003341279,4.939946,392.441361,735.269246,10.000000,393.112397,1.334121,0.346154,8.658027,0.115500
195,1727,78,-73.333399,10.262769,5.129944,397.476305,395.000000,400.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000009855944,5.129944,397.476305,735.269246,10.000000,397.268536,1.308767,0.462963,5.615574,0.178076
195,1727,79,-74.888426,6.908304,4.939946,402.511250,400.000000,405.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004008497,4.939946,402.511250,735.269246,10.000000,402.515963,1.831297,0.493590,11.777922,0.084905
195,1727,80,-75.483959,6.023072,4.939946,407.451196,405.000000,410.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003766808,4.939946,407.451196,735.269246,10.000000,407.754308,1.695560,0.455128,10.732180,0.093178
195,1727,81,-71.901586,14.270719,5.129944,412.486140,410.000000,415.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000006194538,5.129944,412.486140,735.269246,10.000000,412.513161,1.860519,0.716049,16.068956,0.062232
195,1727,82,-74.519737,7.520389,4.939946,417.521085,415.000000,420.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004584133,4.939946,417.521085,735.269246,10.000000,417.615746,1.734096,0.487179,11.085778,0.090206
195,1727,83,-77.081850,4.168973,4.939946,422.461031,420.000000,425.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003549978,4.939946,422.461031,735.269246,10.000000,422.317571,1.751547,0.294872,6.947735,0.143932
195,1727,84,-74.735846,7.430530,5.129944,427.495975,425.000000,430.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004070686,5.129944,427.495975,735.269246,10.000000,427.808396,1.991775,0.518519,12.521251,0.079864
195,1727,85,-72.867348,11.002192,4.939946,432.530920,430.000000,435.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000005693277,4.939946,432.530920,735.269246,10.000000,432.595180,1.718979,0.615385,13.435022,0.074432
195,1727,86,-76.124623,5.196988,4.939946,437.470866,435.000000,440.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000004084743,4.939946,437.470866,735.269246,10.000000,437.651409,2.719086,0.384615,7.835657,0.127622
195,1727,87,-78.869467,2.868519,5.129944,442.505810,440.000000,445.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002840825,5.129944,442.505810,735.269246,10.000000,441.684837,2.648835,0.203704,5.338749,0.187310
195,1727,88,-76.492711,4.774665,4.939946,447.540755,445.000000,450.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000003415641,4.939946,447.540755,735.269246,10.000000,447.289498,1.314253,0.378205,8.967802,0.111510
195,1727,89,-79.039324,2.656327,4.939946,452.480701,450.000000,455.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002199712,4.939946,452.480701,735.269246,10.000000,452.769020,1.689721,0.269231,7.248819,0.137954
195,1727,90,-77.897393,3.588105,5.129944,457.515645,455.000000,460.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002974856,5.129944,457.515645,735.269246,10.000000,457.929703,1.669494,0.271605,7.092403,0.140996
195,1727,91,-78.649873,2.905539,4.939946,462.550590,460.000000,465.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000002806657,4.939946,462.550590,735.269246,10.000000,461.957140,1.645976,0.250000,5.696639,0.175542
195,1727,92,-999.000000,0.000000,4.939946,467.490536,465.000000,470.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000000000000,4.939946,467.490536,735.269246,10.000000,-9.9e+37,-9.9e+37,0.000000,-9.9e+37,-9.9e+37
195,1727,93,-83.398728,1.010954,5.129944,472.525481,470.000000,475.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001416184,5.129944,472.525481,735.269246,10.000000,473.600779,2.630734,0.104938,2.921808,0.342254
195,1727,94,-83.165487,1.027224,4.939946,477.560425,475.000000,480.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001607417,4.939946,477.560425,735.269246,10.000000,477.310834,3.017429,0.096154,2.463884,0.405863
195,1727,95,-84.607528,0.736989,4.939946,482.500371,480.000000,485.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001377844,4.939946,482.500371,735.269246,10.000000,482.908103,2.177342,0.070513,1.770176,0.564916
195,1727,96,-82.751813,1.129881,4.939946,487.440317,485.000000,490.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001572441,4.939946,487.440317,735.269246,10.000000,487.110216,2.492178,0.115385,3.048078,0.328076
195,1727,97,-83.953500,0.889722,5.129944,492.475261,490.000000,495.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001358456,5.129944,492.475261,735.269246,10.000000,493.158483,1.252658,0.086420,2.496999,0.400481
195,1727,98,-82.436135,1.215068,4.939946,497.510206,495.000000,500.000000,0,5,172648.785735,20180518, 15:02:10.0560,38.32655398,-123.65780843,-999.000000,1,0,0.00000001510248,4.939946,497.510206,735.269246,10.000000,497.734837,2.400241,0.128205,3.724167,0.268516
